rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual,ride_length,day_of_the week,,,
docked_bike,11-04-2020 10:36,11-04-2020 10:43,Monticello Ave & Irving Park Rd,484,Avondale Ave & Irving Park Rd,483,41.954,-87.7191,41.9534,-87.732,member,00:07:30,7,,,
docked_bike,07-04-2020 18:17,07-04-2020 18:24,Monticello Ave & Irving Park Rd,484,Avondale Ave & Irving Park Rd,483,41.954,-87.7191,41.9534,-87.732,member,00:06:55,3,,,
docked_bike,18-04-2020 10:36,18-04-2020 10:43,Monticello Ave & Irving Park Rd,484,Avondale Ave & Irving Park Rd,483,41.954,-87.7191,41.9534,-87.732,member,00:07:00,7,,,
docked_bike,07-04-2020 15:44,07-04-2020 16:00,Drake Ave & Addison St,489,Avondale Ave & Irving Park Rd,483,41.9473,-87.7176,41.9534,-87.732,casual,00:16:03,3,,,
docked_bike,13-04-2020 12:37,13-04-2020 12:50,Drake Ave & Montrose Ave,479,Avondale Ave & Irving Park Rd,483,41.9612,-87.7166,41.9534,-87.732,member,00:12:17,2,,,
docked_bike,30-04-2020 12:31,30-04-2020 12:58,Christiana Ave & Lawrence Ave,474,Avondale Ave & Irving Park Rd,483,41.9684,-87.7118,41.9534,-87.732,member,00:27:01,5,,,
docked_bike,08-04-2020 20:02,08-04-2020 20:42,Kedzie Ave & Milwaukee Ave,260,Avondale Ave & Irving Park Rd,483,41.9296,-87.7079,41.9534,-87.732,member,00:39:33,4,,,
docked_bike,11-04-2020 14:41,11-04-2020 14:56,Kedzie Ave & Milwaukee Ave,260,Avondale Ave & Irving Park Rd,483,41.9296,-87.7079,41.9534,-87.732,casual,00:15:34,7,,,
docked_bike,11-04-2020 14:40,11-04-2020 14:56,Kedzie Ave & Milwaukee Ave,260,Avondale Ave & Irving Park Rd,483,41.9296,-87.7079,41.9534,-87.732,casual,00:15:54,7,,,
docked_bike,11-04-2020 16:03,11-04-2020 16:27,California Ave & Montrose Ave,481,Avondale Ave & Irving Park Rd,483,41.9611,-87.6954,41.9534,-87.732,member,00:24:19,7,,,
docked_bike,11-04-2020 16:03,11-04-2020 16:27,California Ave & Montrose Ave,481,Avondale Ave & Irving Park Rd,483,41.9611,-87.6954,41.9534,-87.732,member,00:24:31,7,,,
docked_bike,11-04-2020 15:19,11-04-2020 16:00,Damen Ave & Melrose Ave,228,Avondale Ave & Irving Park Rd,483,41.9406,-87.6785,41.9534,-87.732,member,00:40:33,7,,,
docked_bike,11-04-2020 15:18,11-04-2020 16:00,Damen Ave & Melrose Ave,228,Avondale Ave & Irving Park Rd,483,41.9406,-87.6785,41.9534,-87.732,member,00:41:44,7,,,
docked_bike,26-04-2020 14:02,26-04-2020 14:23,Ashland Ave & Belle Plaine Ave,246,Avondale Ave & Irving Park Rd,483,41.9561,-87.6688,41.9534,-87.732,casual,00:21:11,1,,,
docked_bike,14-04-2020 09:14,14-04-2020 10:27,Blue Island Ave & 18th St,129,Avondale Ave & Irving Park Rd,483,41.8576,-87.6615,41.9534,-87.732,casual,01:12:42,3,,,
docked_bike,12-04-2020 12:27,12-04-2020 13:07,Broadway & Waveland Ave,304,Avondale Ave & Irving Park Rd,483,41.9491,-87.6486,41.9534,-87.732,casual,00:40:03,1,,,
docked_bike,19-04-2020 12:44,19-04-2020 13:28,Broadway & Waveland Ave,304,Avondale Ave & Irving Park Rd,483,41.9491,-87.6486,41.9534,-87.732,casual,00:43:43,1,,,
docked_bike,12-04-2020 11:27,12-04-2020 12:09,Lake Shore Dr & Belmont Ave,334,Avondale Ave & Irving Park Rd,483,41.9408,-87.6392,41.9534,-87.732,casual,00:41:56,1,,,
docked_bike,12-04-2020 11:26,12-04-2020 12:08,Lake Shore Dr & Belmont Ave,334,Avondale Ave & Irving Park Rd,483,41.9408,-87.6392,41.9534,-87.732,member,00:42:12,1,,,
docked_bike,09-04-2020 16:57,09-04-2020 17:02,Milwaukee Ave & Cuyler Ave,589,Pulaski Rd & Eddy St (Temp),488,41.9545,-87.7496,41.9463,-87.731,member,00:05:45,5,,,
docked_bike,16-04-2020 17:08,16-04-2020 17:16,Kilbourn Ave & Milwaukee Ave,591,Pulaski Rd & Eddy St (Temp),488,41.9488,-87.74,41.9463,-87.731,member,00:07:16,5,,,
docked_bike,27-04-2020 13:05,27-04-2020 13:14,Kilbourn Ave & Milwaukee Ave,591,Pulaski Rd & Eddy St (Temp),488,41.9488,-87.74,41.9463,-87.731,casual,00:09:05,2,,,
docked_bike,11-04-2020 12:28,11-04-2020 13:40,Pulaski Rd & Eddy St (Temp),488,Pulaski Rd & Eddy St (Temp),488,41.9463,-87.731,41.9463,-87.731,casual,01:12:08,7,,,
docked_bike,11-04-2020 13:34,11-04-2020 13:51,Pulaski Rd & Eddy St (Temp),488,Pulaski Rd & Eddy St (Temp),488,41.9463,-87.731,41.9463,-87.731,casual,00:16:27,7,,,
docked_bike,05-04-2020 17:12,05-04-2020 17:16,Pulaski Rd & Eddy St (Temp),488,Pulaski Rd & Eddy St (Temp),488,41.9463,-87.731,41.9463,-87.731,member,00:04:05,1,,,
docked_bike,18-04-2020 13:40,18-04-2020 13:41,Pulaski Rd & Eddy St (Temp),488,Pulaski Rd & Eddy St (Temp),488,41.9463,-87.731,41.9463,-87.731,casual,00:01:14,7,,,
docked_bike,07-04-2020 11:44,07-04-2020 13:41,Pulaski Rd & Eddy St (Temp),488,Pulaski Rd & Eddy St (Temp),488,41.9463,-87.731,41.9463,-87.731,casual,01:57:01,3,,,
docked_bike,28-04-2020 15:11,28-04-2020 15:23,Kedzie Ave & Milwaukee Ave,260,Pulaski Rd & Eddy St (Temp),488,41.9296,-87.7079,41.9463,-87.731,casual,00:12:42,3,,,
docked_bike,26-04-2020 16:04,26-04-2020 16:19,Kedzie Ave & Milwaukee Ave,260,Pulaski Rd & Eddy St (Temp),488,41.9296,-87.7079,41.9463,-87.731,casual,00:15:04,1,,,
docked_bike,27-04-2020 11:51,27-04-2020 12:17,California Ave & Montrose Ave,481,Pulaski Rd & Eddy St (Temp),488,41.9611,-87.6954,41.9463,-87.731,casual,00:26:25,2,,,
docked_bike,07-04-2020 17:00,07-04-2020 17:30,Western Ave & Leland Ave,239,Pulaski Rd & Eddy St (Temp),488,41.9665,-87.6884,41.9463,-87.731,casual,00:30:18,3,,,
docked_bike,21-04-2020 16:58,21-04-2020 17:26,Milwaukee Ave & Wabansia Ave,158,Pulaski Rd & Eddy St (Temp),488,41.9126,-87.6814,41.9463,-87.731,casual,00:28:50,3,,,
docked_bike,21-04-2020 16:57,21-04-2020 17:26,Milwaukee Ave & Wabansia Ave,158,Pulaski Rd & Eddy St (Temp),488,41.9126,-87.6814,41.9463,-87.731,casual,00:29:04,3,,,
docked_bike,28-04-2020 16:00,28-04-2020 16:30,Wolcott (Ravenswood) Ave & Montrose Ave,238,Pulaski Rd & Eddy St (Temp),488,41.9614,-87.6762,41.9463,-87.731,casual,00:30:06,3,,,
docked_bike,28-04-2020 14:59,28-04-2020 15:30,Halsted St & Roscoe St,299,Pulaski Rd & Eddy St (Temp),488,41.9437,-87.649,41.9463,-87.731,member,00:31:08,3,,,
docked_bike,27-04-2020 21:07,27-04-2020 21:35,Halsted St & Roscoe St,299,Pulaski Rd & Eddy St (Temp),488,41.9437,-87.649,41.9463,-87.731,member,00:28:09,2,,,
docked_bike,23-04-2020 15:59,23-04-2020 16:34,Pine Grove Ave & Irving Park Rd,254,Pulaski Rd & Eddy St (Temp),488,41.9544,-87.648,41.9463,-87.731,member,00:35:40,5,,,
docked_bike,05-04-2020 12:45,05-04-2020 13:31,Pine Grove Ave & Waveland Ave,232,Pulaski Rd & Eddy St (Temp),488,41.9493,-87.6463,41.9463,-87.731,casual,00:46:11,1,,,
docked_bike,08-04-2020 06:49,08-04-2020 07:26,Desplaines St & Kinzie St,56,Pulaski Rd & Eddy St (Temp),488,41.8887,-87.6444,41.9463,-87.731,member,00:36:59,4,,,
docked_bike,15-04-2020 11:48,15-04-2020 12:32,Desplaines St & Kinzie St,56,Pulaski Rd & Eddy St (Temp),488,41.8887,-87.6444,41.9463,-87.731,member,00:44:11,4,,,
docked_bike,13-04-2020 14:34,13-04-2020 14:40,Avondale Ave & Irving Park Rd,483,Keystone Ave & Montrose Ave,495,41.9534,-87.732,41.9611,-87.729,member,00:05:08,2,,,
docked_bike,10-04-2020 11:44,10-04-2020 12:07,Keystone Ave & Montrose Ave,495,Keystone Ave & Montrose Ave,495,41.9611,-87.729,41.9611,-87.729,casual,00:23:15,6,,,
docked_bike,15-04-2020 15:37,15-04-2020 16:44,Keystone Ave & Montrose Ave,495,Keystone Ave & Montrose Ave,495,41.9611,-87.729,41.9611,-87.729,casual,01:06:13,4,,,
docked_bike,20-04-2020 15:37,20-04-2020 15:50,Keystone Ave & Montrose Ave,495,Keystone Ave & Montrose Ave,495,41.9611,-87.729,41.9611,-87.729,casual,00:12:32,2,,,
docked_bike,05-04-2020 16:52,05-04-2020 16:52,Keystone Ave & Montrose Ave,495,Keystone Ave & Montrose Ave,495,41.9611,-87.729,41.9611,-87.729,member,00:00:03,1,,,
docked_bike,06-04-2020 15:00,06-04-2020 15:21,Keystone Ave & Montrose Ave,495,Keystone Ave & Montrose Ave,495,41.9611,-87.729,41.9611,-87.729,member,00:20:19,2,,,
docked_bike,27-04-2020 11:02,27-04-2020 11:43,Keystone Ave & Montrose Ave,495,Keystone Ave & Montrose Ave,495,41.9611,-87.729,41.9611,-87.729,casual,00:41:06,2,,,
docked_bike,07-04-2020 17:17,07-04-2020 17:43,Keystone Ave & Montrose Ave,495,Keystone Ave & Montrose Ave,495,41.9611,-87.729,41.9611,-87.729,casual,00:25:45,3,,,
docked_bike,21-04-2020 23:04,21-04-2020 23:21,Keystone Ave & Montrose Ave,495,Keystone Ave & Montrose Ave,495,41.9611,-87.729,41.9611,-87.729,casual,00:16:44,3,,,
docked_bike,20-04-2020 11:48,20-04-2020 12:24,Keystone Ave & Montrose Ave,495,Keystone Ave & Montrose Ave,495,41.9611,-87.729,41.9611,-87.729,casual,00:36:41,2,,,
docked_bike,02-04-2020 14:13,02-04-2020 14:28,Keystone Ave & Montrose Ave,495,Keystone Ave & Montrose Ave,495,41.9611,-87.729,41.9611,-87.729,casual,00:14:21,5,,,
docked_bike,02-04-2020 14:14,02-04-2020 14:28,Keystone Ave & Montrose Ave,495,Keystone Ave & Montrose Ave,495,41.9611,-87.729,41.9611,-87.729,casual,00:14:01,5,,,
docked_bike,26-04-2020 14:35,26-04-2020 15:17,Keystone Ave & Montrose Ave,495,Keystone Ave & Montrose Ave,495,41.9611,-87.729,41.9611,-87.729,casual,00:42:25,1,,,
docked_bike,15-04-2020 04:14,15-04-2020 04:32,Keystone Ave & Montrose Ave,495,Keystone Ave & Montrose Ave,495,41.9611,-87.729,41.9611,-87.729,casual,00:17:42,4,,,
docked_bike,02-04-2020 19:07,02-04-2020 21:55,Keystone Ave & Montrose Ave,495,Keystone Ave & Montrose Ave,495,41.9611,-87.729,41.9611,-87.729,casual,02:47:21,5,,,
docked_bike,26-04-2020 14:25,26-04-2020 14:37,Keystone Ave & Montrose Ave,495,Keystone Ave & Montrose Ave,495,41.9611,-87.729,41.9611,-87.729,member,00:11:46,1,,,
docked_bike,04-04-2020 16:23,04-04-2020 16:34,Keystone Ave & Montrose Ave,495,Keystone Ave & Montrose Ave,495,41.9611,-87.729,41.9611,-87.729,member,00:11:04,7,,,
docked_bike,10-04-2020 11:43,10-04-2020 12:05,Keystone Ave & Montrose Ave,495,Keystone Ave & Montrose Ave,495,41.9611,-87.729,41.9611,-87.729,casual,00:21:33,6,,,
docked_bike,15-04-2020 15:37,15-04-2020 16:44,Keystone Ave & Montrose Ave,495,Keystone Ave & Montrose Ave,495,41.9611,-87.729,41.9611,-87.729,casual,01:06:47,4,,,
docked_bike,01-04-2020 14:37,01-04-2020 15:05,Keystone Ave & Montrose Ave,495,Keystone Ave & Montrose Ave,495,41.9611,-87.729,41.9611,-87.729,casual,00:28:01,4,,,
docked_bike,21-04-2020 10:06,21-04-2020 10:21,Keystone Ave & Montrose Ave,495,Keystone Ave & Montrose Ave,495,41.9611,-87.729,41.9611,-87.729,casual,00:14:30,3,,,
docked_bike,07-04-2020 17:17,07-04-2020 17:43,Keystone Ave & Montrose Ave,495,Keystone Ave & Montrose Ave,495,41.9611,-87.729,41.9611,-87.729,casual,00:25:59,3,,,
docked_bike,21-04-2020 23:04,21-04-2020 23:21,Keystone Ave & Montrose Ave,495,Keystone Ave & Montrose Ave,495,41.9611,-87.729,41.9611,-87.729,casual,00:17:01,3,,,
docked_bike,15-04-2020 04:15,15-04-2020 04:32,Keystone Ave & Montrose Ave,495,Keystone Ave & Montrose Ave,495,41.9611,-87.729,41.9611,-87.729,casual,00:17:45,4,,,
docked_bike,19-04-2020 01:19,19-04-2020 01:38,Keystone Ave & Montrose Ave,495,Keystone Ave & Montrose Ave,495,41.9611,-87.729,41.9611,-87.729,casual,00:19:13,1,,,
docked_bike,02-04-2020 19:07,02-04-2020 21:54,Keystone Ave & Montrose Ave,495,Keystone Ave & Montrose Ave,495,41.9611,-87.729,41.9611,-87.729,casual,02:47:02,5,,,
docked_bike,27-04-2020 14:02,27-04-2020 14:16,Keystone Ave & Montrose Ave,495,Keystone Ave & Montrose Ave,495,41.9611,-87.729,41.9611,-87.729,casual,00:13:19,2,,,
docked_bike,08-04-2020 18:39,08-04-2020 18:55,Avers Ave & Belmont Ave,496,Keystone Ave & Montrose Ave,495,41.9394,-87.7236,41.9611,-87.729,casual,00:16:21,4,,,
docked_bike,05-04-2020 13:57,05-04-2020 14:10,Monticello Ave & Irving Park Rd,484,Keystone Ave & Montrose Ave,495,41.954,-87.7191,41.9611,-87.729,member,00:12:43,1,,,
docked_bike,03-04-2020 16:19,03-04-2020 16:31,Campbell Ave & Montrose Ave,482,Keystone Ave & Montrose Ave,495,41.9615,-87.6912,41.9611,-87.729,casual,00:12:10,6,,,
docked_bike,05-04-2020 14:48,05-04-2020 15:23,Campbell Ave & Montrose Ave,482,Keystone Ave & Montrose Ave,495,41.9615,-87.6912,41.9611,-87.729,member,00:34:43,1,,,
docked_bike,05-04-2020 14:48,05-04-2020 15:23,Campbell Ave & Montrose Ave,482,Keystone Ave & Montrose Ave,495,41.9615,-87.6912,41.9611,-87.729,member,00:34:53,1,,,
docked_bike,11-04-2020 15:46,11-04-2020 15:59,Western Ave & Leland Ave,239,Keystone Ave & Montrose Ave,495,41.9665,-87.6884,41.9611,-87.729,member,00:13:34,7,,,
docked_bike,25-04-2020 14:00,25-04-2020 14:30,Logan Blvd & Elston Ave,258,Keystone Ave & Montrose Ave,495,41.9295,-87.6842,41.9611,-87.729,casual,00:30:14,7,,,
docked_bike,30-04-2020 15:11,30-04-2020 15:33,Ravenswood Ave & Lawrence Ave,344,Keystone Ave & Montrose Ave,495,41.9691,-87.6742,41.9611,-87.729,casual,00:22:52,5,,,
docked_bike,19-04-2020 15:10,19-04-2020 15:36,Ashland Ave & Wrightwood Ave,166,Keystone Ave & Montrose Ave,495,41.9288,-87.6685,41.9611,-87.729,casual,00:26:16,1,,,
docked_bike,05-04-2020 12:17,05-04-2020 13:06,Ashland Ave & Augusta Blvd,30,Keystone Ave & Montrose Ave,495,41.8996,-87.6677,41.9611,-87.729,casual,00:49:38,1,,,
docked_bike,23-04-2020 15:05,23-04-2020 15:27,Clark St & Leland Ave,326,Keystone Ave & Montrose Ave,495,41.9671,-87.6674,41.9611,-87.729,casual,00:22:25,5,,,
docked_bike,18-04-2020 16:36,18-04-2020 17:02,Southport Ave & Clybourn Ave,307,Keystone Ave & Montrose Ave,495,41.9208,-87.6637,41.9611,-87.729,member,00:26:05,7,,,
docked_bike,13-04-2020 15:46,13-04-2020 16:13,Southport Ave & Clybourn Ave,307,Keystone Ave & Montrose Ave,495,41.9208,-87.6637,41.9611,-87.729,member,00:26:58,2,,,
docked_bike,04-04-2020 12:25,04-04-2020 12:49,Southport Ave & Clybourn Ave,307,Keystone Ave & Montrose Ave,495,41.9208,-87.6637,41.9611,-87.729,member,00:24:21,7,,,
docked_bike,25-04-2020 16:42,25-04-2020 17:07,Southport Ave & Clybourn Ave,307,Keystone Ave & Montrose Ave,495,41.9208,-87.6637,41.9611,-87.729,member,00:25:40,7,,,
docked_bike,05-04-2020 17:42,05-04-2020 18:10,Clarendon Ave & Junior Ter,245,Keystone Ave & Montrose Ave,495,41.961,-87.6496,41.9611,-87.729,member,00:27:42,1,,,
docked_bike,19-04-2020 15:31,19-04-2020 16:49,Halsted St & Roscoe St,299,Keystone Ave & Montrose Ave,495,41.9437,-87.649,41.9611,-87.729,casual,01:17:22,1,,,
docked_bike,28-04-2020 09:15,28-04-2020 10:04,Karlov Ave & Madison St,534,Karlov Ave & Madison St,534,41.8809,-87.7279,41.8809,-87.7279,casual,00:48:39,3,,,
docked_bike,28-04-2020 09:15,28-04-2020 10:04,Karlov Ave & Madison St,534,Karlov Ave & Madison St,534,41.8809,-87.7279,41.8809,-87.7279,casual,00:48:27,3,,,
docked_bike,28-04-2020 09:15,28-04-2020 10:04,Karlov Ave & Madison St,534,Karlov Ave & Madison St,534,41.8809,-87.7279,41.8809,-87.7279,casual,00:48:45,3,,,
docked_bike,20-04-2020 10:01,20-04-2020 10:55,Karlov Ave & Madison St,534,Karlov Ave & Madison St,534,41.8809,-87.7279,41.8809,-87.7279,casual,00:53:21,2,,,
docked_bike,20-04-2020 10:01,20-04-2020 10:55,Karlov Ave & Madison St,534,Karlov Ave & Madison St,534,41.8809,-87.7279,41.8809,-87.7279,casual,00:53:18,2,,,
docked_bike,02-04-2020 17:30,02-04-2020 18:06,Central Ave & Madison St,542,Keystone Ave & Fullerton Ave,619,41.8801,-87.7632,41.9246,-87.7279,member,00:35:15,5,,,
docked_bike,19-04-2020 18:31,19-04-2020 21:32,Keystone Ave & Fullerton Ave,619,Keystone Ave & Fullerton Ave,619,41.9246,-87.7279,41.9246,-87.7279,casual,03:01:09,1,,,
docked_bike,19-04-2020 18:31,19-04-2020 21:30,Keystone Ave & Fullerton Ave,619,Keystone Ave & Fullerton Ave,619,41.9246,-87.7279,41.9246,-87.7279,casual,02:58:19,1,,,
docked_bike,11-04-2020 12:31,11-04-2020 12:41,Avers Ave & Belmont Ave,496,Keystone Ave & Fullerton Ave,619,41.9394,-87.7236,41.9246,-87.7279,member,00:10:40,7,,,
docked_bike,02-04-2020 16:14,02-04-2020 16:28,Albany Ave & Bloomingdale Ave,511,Keystone Ave & Fullerton Ave,619,41.914,-87.7051,41.9246,-87.7279,casual,00:13:54,5,,,
docked_bike,02-04-2020 19:22,02-04-2020 19:56,Humboldt Blvd & Armitage Ave,507,Keystone Ave & Fullerton Ave,619,41.9175,-87.7018,41.9246,-87.7279,member,00:33:58,5,,,
docked_bike,02-04-2020 19:22,02-04-2020 19:56,Humboldt Blvd & Armitage Ave,507,Keystone Ave & Fullerton Ave,619,41.9175,-87.7018,41.9246,-87.7279,member,00:33:52,5,,,
docked_bike,07-04-2020 18:33,07-04-2020 21:04,Humboldt Blvd & Armitage Ave,507,Keystone Ave & Fullerton Ave,619,41.9175,-87.7018,41.9246,-87.7279,member,02:31:11,3,,,
docked_bike,26-04-2020 15:51,26-04-2020 16:09,California Ave & North Ave,276,Keystone Ave & Fullerton Ave,619,41.9104,-87.6972,41.9246,-87.7279,member,00:17:55,1,,,
docked_bike,16-04-2020 16:44,16-04-2020 17:28,California Ave & 21st St,348,Keystone Ave & Fullerton Ave,619,41.8538,-87.6957,41.9246,-87.7279,member,00:44:45,5,,,
docked_bike,04-04-2020 10:35,04-04-2020 11:28,Western Ave & Monroe St,381,Keystone Ave & Fullerton Ave,619,41.8798,-87.6861,41.9246,-87.7279,casual,00:53:10,7,,,
docked_bike,30-04-2020 18:39,30-04-2020 19:11,Marshfield Ave & Cortland St,58,Keystone Ave & Fullerton Ave,619,41.916,-87.6689,41.9246,-87.7279,member,00:32:19,5,,,
docked_bike,11-04-2020 17:10,12-04-2020 18:10,Ashland Ave & Division St,210,Keystone Ave & Fullerton Ave,619,41.9035,-87.6677,41.9246,-87.7279,casual,00:59:50,7,,,
docked_bike,23-04-2020 16:47,23-04-2020 17:12,Cherry Ave & Blackhawk St,666,Keystone Ave & Fullerton Ave,619,41.9072,-87.6556,41.9246,-87.7279,casual,00:25:30,5,,,
docked_bike,24-04-2020 16:35,24-04-2020 17:02,Cherry Ave & Blackhawk St,666,Keystone Ave & Fullerton Ave,619,41.9072,-87.6556,41.9246,-87.7279,casual,00:26:40,6,,,
docked_bike,22-04-2020 16:39,22-04-2020 17:06,Cherry Ave & Blackhawk St,666,Keystone Ave & Fullerton Ave,619,41.9072,-87.6556,41.9246,-87.7279,casual,00:27:17,4,,,
docked_bike,20-04-2020 15:43,20-04-2020 16:17,Carpenter St & Huron St,92,Keystone Ave & Fullerton Ave,619,41.8946,-87.6534,41.9246,-87.7279,casual,00:33:19,2,,,
docked_bike,22-04-2020 09:22,22-04-2020 10:03,Peoria St & Jackson Blvd,134,Keystone Ave & Fullerton Ave,619,41.8776,-87.6496,41.9246,-87.7279,member,00:40:43,4,,,
docked_bike,19-04-2020 14:12,19-04-2020 14:36,Cicero Ave & Lake St,529,Pulaski Rd & Lake St,528,41.8868,-87.7453,41.8854,-87.7265,member,00:23:59,1,,,
docked_bike,02-04-2020 19:12,02-04-2020 19:21,Cicero Ave & Lake St,529,Pulaski Rd & Lake St,528,41.8868,-87.7453,41.8854,-87.7265,member,00:08:44,5,,,
docked_bike,03-04-2020 13:40,03-04-2020 13:43,Kostner Ave & Lake St,536,Pulaski Rd & Lake St,528,41.8859,-87.7354,41.8854,-87.7265,member,00:03:30,6,,,
docked_bike,19-04-2020 11:29,19-04-2020 12:35,Kostner Ave & Lake St,536,Pulaski Rd & Lake St,528,41.8859,-87.7354,41.8854,-87.7265,casual,01:05:48,1,,,
docked_bike,01-04-2020 06:54,01-04-2020 07:22,Pulaski Rd & Lake St,528,Pulaski Rd & Lake St,528,41.8854,-87.7265,41.8854,-87.7265,member,00:28:08,4,,,
docked_bike,03-04-2020 21:00,03-04-2020 21:06,Pulaski Rd & Congress Pkwy,535,Pulaski Rd & Lake St,528,41.8743,-87.7257,41.8854,-87.7265,member,00:06:05,6,,,
docked_bike,17-04-2020 20:11,17-04-2020 20:20,Pulaski Rd & Congress Pkwy,535,Pulaski Rd & Lake St,528,41.8743,-87.7257,41.8854,-87.7265,member,00:08:33,6,,,
docked_bike,19-04-2020 17:01,19-04-2020 18:21,Central Park Blvd & 5th Ave,533,Pulaski Rd & Lake St,528,41.8757,-87.7155,41.8854,-87.7265,casual,01:19:15,1,,,
docked_bike,11-04-2020 16:58,11-04-2020 17:14,Kedzie Ave & Chicago Ave,373,Pulaski Rd & Lake St,528,41.8955,-87.7061,41.8854,-87.7265,member,00:16:40,7,,,
docked_bike,12-04-2020 16:51,12-04-2020 17:06,Kedzie Ave & Chicago Ave,373,Pulaski Rd & Lake St,528,41.8955,-87.7061,41.8854,-87.7265,member,00:14:06,1,,,
docked_bike,08-04-2020 15:57,08-04-2020 16:14,Kedzie Ave & Chicago Ave,373,Pulaski Rd & Lake St,528,41.8955,-87.7061,41.8854,-87.7265,member,00:17:25,4,,,
docked_bike,17-04-2020 04:22,17-04-2020 04:43,California Ave & Division St,216,Pulaski Rd & Lake St,528,41.903,-87.6975,41.8854,-87.7265,member,00:21:12,6,,,
docked_bike,12-04-2020 01:56,12-04-2020 02:06,Cicero Ave & Quincy St,539,Pulaski Rd & Congress Pkwy,535,41.8776,-87.7454,41.8743,-87.7257,member,00:10:04,1,,,
docked_bike,20-04-2020 17:56,20-04-2020 18:28,Karlov Ave & Madison St,534,Pulaski Rd & Congress Pkwy,535,41.8809,-87.7279,41.8743,-87.7257,member,00:31:35,2,,,
docked_bike,19-04-2020 13:42,19-04-2020 15:21,Pulaski Rd & Lake St,528,Pulaski Rd & Congress Pkwy,535,41.8854,-87.7265,41.8743,-87.7257,casual,01:38:56,1,,,
docked_bike,11-04-2020 16:51,11-04-2020 17:22,Western Ave & 28th St,446,Pulaski Rd & Congress Pkwy,535,41.8415,-87.6851,41.8743,-87.7257,member,00:31:09,7,,,
docked_bike,10-04-2020 14:08,11-04-2020 14:06,Wabash Ave & Grand Ave,199,Pulaski Rd & Congress Pkwy,535,41.8915,-87.6268,41.8743,-87.7257,casual,23:58:33,6,,,
docked_bike,26-04-2020 15:25,26-04-2020 15:56,Austin Blvd & Chicago Ave,524,Kosciuszko Park,499,41.8949,-87.7747,41.9306,-87.7238,member,00:31:29,1,,,
docked_bike,28-04-2020 12:40,28-04-2020 13:10,Milwaukee Ave & Cuyler Ave,589,Kosciuszko Park,499,41.9545,-87.7496,41.9306,-87.7238,member,00:29:57,3,,,
docked_bike,07-04-2020 15:51,07-04-2020 17:11,Keystone Ave & Fullerton Ave,619,Kosciuszko Park,499,41.9246,-87.7279,41.9306,-87.7238,casual,01:19:23,3,,,
docked_bike,07-04-2020 15:51,07-04-2020 17:11,Keystone Ave & Fullerton Ave,619,Kosciuszko Park,499,41.9246,-87.7279,41.9306,-87.7238,casual,01:19:31,3,,,
docked_bike,04-04-2020 17:23,04-04-2020 18:21,Kosciuszko Park,499,Kosciuszko Park,499,41.9306,-87.7238,41.9306,-87.7238,casual,00:58:03,7,,,
docked_bike,19-04-2020 17:39,19-04-2020 18:22,Kosciuszko Park,499,Kosciuszko Park,499,41.9306,-87.7238,41.9306,-87.7238,casual,00:43:27,1,,,
docked_bike,19-04-2020 14:12,19-04-2020 14:39,Kosciuszko Park,499,Kosciuszko Park,499,41.9306,-87.7238,41.9306,-87.7238,casual,00:27:45,1,,,
docked_bike,15-04-2020 13:02,15-04-2020 13:57,Kosciuszko Park,499,Kosciuszko Park,499,41.9306,-87.7238,41.9306,-87.7238,casual,00:55:10,4,,,
docked_bike,04-04-2020 19:43,04-04-2020 20:16,Kosciuszko Park,499,Kosciuszko Park,499,41.9306,-87.7238,41.9306,-87.7238,casual,00:32:50,7,,,
docked_bike,12-04-2020 14:38,12-04-2020 14:49,Kosciuszko Park,499,Kosciuszko Park,499,41.9306,-87.7238,41.9306,-87.7238,member,00:11:34,1,,,
docked_bike,26-04-2020 15:03,26-04-2020 15:32,Kosciuszko Park,499,Kosciuszko Park,499,41.9306,-87.7238,41.9306,-87.7238,casual,00:29:48,1,,,
docked_bike,19-04-2020 14:12,19-04-2020 14:40,Kosciuszko Park,499,Kosciuszko Park,499,41.9306,-87.7238,41.9306,-87.7238,casual,00:28:27,1,,,
docked_bike,04-04-2020 17:22,04-04-2020 18:20,Kosciuszko Park,499,Kosciuszko Park,499,41.9306,-87.7238,41.9306,-87.7238,casual,00:58:30,7,,,
docked_bike,26-04-2020 13:30,26-04-2020 14:40,Kosciuszko Park,499,Kosciuszko Park,499,41.9306,-87.7238,41.9306,-87.7238,casual,01:10:16,1,,,
docked_bike,04-04-2020 17:17,04-04-2020 18:20,Kosciuszko Park,499,Kosciuszko Park,499,41.9306,-87.7238,41.9306,-87.7238,casual,01:02:41,7,,,
docked_bike,04-04-2020 19:43,04-04-2020 20:16,Kosciuszko Park,499,Kosciuszko Park,499,41.9306,-87.7238,41.9306,-87.7238,casual,00:32:27,7,,,
docked_bike,22-04-2020 12:08,22-04-2020 12:18,Kosciuszko Park,499,Kosciuszko Park,499,41.9306,-87.7238,41.9306,-87.7238,casual,00:10:55,4,,,
docked_bike,04-04-2020 17:05,04-04-2020 18:20,Kosciuszko Park,499,Kosciuszko Park,499,41.9306,-87.7238,41.9306,-87.7238,casual,01:14:53,7,,,
